doc_freq,posting_ptr,term_ptr,term_length
1,238096,8705,12
3,238104,8717,12
1,238128,8729,12
13,238136,8741,12
1,238240,8753,11
6,238248,8764,8
1,238296,8772,8
1,238304,8780,8
1,238312,8788,6
2,238320,8794,7
1,238336,8801,13
1,238344,8814,12
2,238352,8826,5
1,238368,8831,13
1,238376,8844,13
1,238384,8857,6
1,238392,8863,14
1,238400,8877,8
1,238408,8885,4
1,238416,8889,9
1,238424,8898,7
1,238432,8905,10
1,238440,8915,7
5,238448,8922,9
1,238488,8931,7
1,238496,8938,6
22,238504,8944,7
2,238680,8951,14
1,238696,8965,14
1,238704,8979,12
1,238712,8991,13
9,238720,9004,14
2,238792,9018,13
1,238808,9031,15
4,238816,9046,16
1,238848,9062,14
1,238856,9076,14
1,238864,9090,11
1,238872,9101,15
1,238880,9116,14
1,238888,9130,12
2,238896,9142,4
1,238912,9146,8
8,238920,9154,7
1,238984,9161,18
1,238992,9179,12
1,239000,9191,10
3,239008,9201,5
1,239032,9206,12
3,239040,9218,12
1,239064,9230,15
1,239072,9245,9
1,239080,9254,12
1,239088,9266,14
1,239096,9280,7
1,239104,9287,10
4,239112,9297,7
6,239144,9304,15
1,239192,9319,8
1,239200,9327,9
4,239208,9336,6
1,239240,9342,13
1,239248,9355,15
1,239256,9370,15
1,239264,9385,8
2,239272,9393,5
1,239288,9398,6
1,239296,9404,6
5,239304,9410,6
1,239344,9416,4
2,239352,9420,3
2,239368,9423,11
5,239384,9434,6
1,239424,9440,4
1,239432,9444,5
2,239440,9449,10
1,239456,9459,13
1,239464,9472,10
1,239472,9482,7
1,239480,9489,7
55,239488,9496,5
2,239928,9501,7
6,239944,9508,3
2,239992,9511,5
1,240008,9516,10
1,240016,9526,12
1,240024,9538,2
1,240032,9540,3
1,240040,9543,5
1,240048,9548,4
1,240056,9552,3
1,240064,9555,7
1,240072,9562,11
2,240080,9573,6
1,240096,9579,8
12,240104,9587,4
1,240200,9591,5
6,240208,9596,11
2,240256,9607,9
1,240272,9616,9
1,240280,9625,7
1,240288,9632,8
1,240296,9640,10
1,240304,9650,5
1,240312,9655,5
1,240320,9660,3
1,240328,9663,5
1,240336,9668,6
1,240344,9674,13
1,240352,9687,6
5,240360,9693,12
1,240400,9705,5
1,240408,9710,11
1,240416,9721,12
1,240424,9733,10
1,240432,9743,5
2,240440,9748,9
1,240456,9757,4
1,240464,9761,6
2,240472,9767,5
1,240488,9772,4
5,240496,9776,6
6,240536,9782,20
3,240584,9802,12
2,240608,9814,11
1,240624,9825,11
3,240632,9836,9
2,240656,9845,6
1,240672,9851,6
2,240680,9857,8
3,240696,9865,7
1,240720,9872,5
37,240728,9877,3
1,241024,9880,9
1,241032,9889,10
2,241040,9899,7
1,241056,9906,8
1,241064,9914,4
4,241072,9918,8
4,241104,9926,6
1,241136,9932,12
1,241144,9944,13
1,241152,9957,20
1,241160,9977,6
1,241168,9983,10
1,241176,9993,22
1,241184,10015,7
2,241192,10022,7
9,241208,10029,4
1,241280,10033,15
1,241288,10048,6
1,241296,10054,14
1,241304,10068,14
2,241312,10082,13
1,241328,10095,6
1,241336,10101,6
1,241344,10107,3
1,241352,10110,10
1,241360,10120,7
1,241368,10127,9
1,241376,10136,5
1,241384,10141,8
5,241392,10149,6
1,241432,10155,11
3,241440,10166,12
1,241464,10178,10
2,241472,10188,13
2,241488,10201,6
3,241504,10207,13
1,241528,10220,13
2,241536,10233,4
1,241552,10237,11
35,241560,10248,8
39,241840,10256,5
13,242152,10261,11
1,242256,10272,6
1,242264,10278,5
1,242272,10283,5
1,242280,10288,8
1,242288,10296,9
1,242296,10305,3
5,242304,10308,5
2,242344,10313,7
1,242360,10320,7
1,242368,10327,9
5,242376,10336,5
1,242416,10341,5
1,242424,10346,7
1,242432,10353,6
1,242440,10359,5
1,242448,10364,8
4,242456,10372,2
1,242488,10374,14
1,242496,10388,6
5,242504,10394,8
1,242544,10402,3
2,242552,10405,4
1,242568,10409,9
1,242576,10418,6
1,242584,10424,5
1,242592,10429,6
2,242600,10435,11
11,242616,10446,2
1,242704,10448,6
1,242712,10454,6
1,242720,10460,8
1,242728,10468,5
2,242736,10473,6
1,242752,10479,13
1,242760,10492,12
1,242768,10504,7
1,242776,10511,9
1,242784,10520,12
6,242792,10532,6
1,242840,10538,13
1,242848,10551,12
2,242856,10563,13
1,242872,10576,12
1,242880,10588,12
2,242888,10600,12
2,242904,10612,12
1,242920,10624,12
1,242928,10636,11
4,242936,10647,12
1,242968,10659,13
1,242976,10672,7
13,242984,10679,3
1,243088,10682,5
8,243096,10687,6
1,243160,10693,10
2,243168,10703,11
1,243184,10714,10
1,243192,10724,10
1,243200,10734,4
1,243208,10738,8
1,243216,10746,6
1,243224,10752,3
6,243232,10755,6
4,243280,10761,6
23,243312,10767,9
2,243496,10776,10
5,243512,10786,7
1,243552,10793,8
1,243560,10801,7
1,243568,10808,6
1,243576,10814,13
1,243584,10827,10
1,243592,10837,6
3,243600,10843,5
3,243624,10848,5
1,243648,10853,5
2,243656,10858,6
1,243672,10864,6
38,243680,10870,4
12,243984,10874,8
2,244080,10882,5
1,244096,10887,7
1,244104,10894,4
1,244112,10898,5
17,244120,10903,5
2,244256,10908,4
19,244272,10912,7
5,244424,10919,5
1,244464,10924,7
1,244472,10931,11
1,244480,10942,5
1,244488,10947,6
2,244496,10953,7
571,244512,10960,1
2,249080,10961,2
1,249096,10963,3
1,249104,10966,2
1,249112,10968,3
1,249120,10971,3
1,249128,10974,3
1,249136,10977,3
1,249144,10980,3
2,249152,10983,3
3,249168,10986,6
1,249192,10992,6
10,249200,10998,6
84,249280,11004,6
21,249952,11010,2
154,250120,11012,6
81,251352,11018,5
30,252000,11023,5
33,252240,11028,6
3,252504,11034,5
2,252528,11039,3
1,252544,11042,3
1,252552,11045,3
1,252560,11048,3
1,252568,11051,3
1,252576,11054,2
1,252584,11056,3
1,252592,11059,3
1,252600,11062,3
2,252608,11065,2
1,252624,11067,3
1,252632,11070,3
1,252640,11073,3
1,252648,11076,3
1,252656,11079,3
1,252664,11082,3
2,252672,11085,4
1,252688,11089,5
3,252696,11094,4
1,252720,11098,4
1,252728,11102,6
1,252736,11108,8
4,252744,11116,5
1,252776,11121,4
1,252784,11125,4
1,252792,11129,4
4,252800,11133,7
8,252832,11140,11
1,252896,11151,9
2,252904,11160,9
1,252920,11169,11
5,252928,11180,2
22,252968,11182,3
1,253144,11185,7
5,253152,11192,8
32,253192,11200,3
1,253448,11203,3
2,253456,11206,3
7,253472,11209,2
8,253528,11211,6
8,253592,11217,9
1,253656,11226,7
102,253664,11233,2
3,254480,11235,5
2,254504,11240,2
1,254520,11242,5
2,254528,11247,6
1,254544,11253,6
33,254552,11259,7
2,254816,11266,3
1,254832,11269,6
94,254840,11275,4
186,255592,11279,6
6,257080,11285,3
1,257128,11288,5
7,257136,11293,4
12,257192,11297,2
15,257288,11299,3
5,257408,11302,5
2,257448,11307,2
1,257464,11309,5
3,257472,11314,3
3,257496,11317,7
1,257520,11324,7
2,257528,11331,7
2,257544,11338,4
1,257560,11342,7
2,257568,11349,3
91,257584,11352,2
1,258312,11354,5
33,258320,11359,2
81,258584,11361,5
1,259232,11366,5
2,259240,11371,4
12,259256,11375,4
1,259352,11379,4
1,259360,11383,5
1,259368,11388,7
5,259376,11395,4
1,259416,11399,2
1,259424,11401,7
1,259432,11408,3
13,259440,11411,2
1,259544,11413,4
1,259552,11417,6
1,259560,11423,4
2,259568,11427,4
1,259584,11431,5
2,259592,11436,12
4,259608,11448,4
1,259640,11452,5
1,259648,11457,3
1,259656,11460,5
48,259664,11465,2
1,260048,11467,8
1,260056,11475,3
2,260064,11478,2
1,260080,11480,3
3,260088,11483,4
2,260112,11487,7
2,260128,11494,8
1,260144,11502,8
1,260152,11510,6
1,260160,11516,6
1,260168,11522,5
1,260176,11527,6
2,260184,11533,7
1,260200,11540,6
3,260208,11546,14
1,260232,11560,11
1,260240,11571,5
60,260248,11576,2
21,260728,11578,3
2,260896,11581,3
1,260912,11584,4
1,260920,11588,7
1,260928,11595,4
7,260936,11599,6
1,260992,11605,6
1,261000,11611,3
1,261008,11614,6
1,261016,11620,6
53,261024,11626,3
2,261448,11629,2
1,261464,11631,3
1,261472,11634,2
2,261480,11636,4
1,261496,11640,2
1,261504,11642,5
1,261512,11647,5
1,261520,11652,6
4,261528,11658,4
1,261560,11662,7
3,261568,11669,4
1,261592,11673,7
2,261600,11680,4
1,261616,11684,15
1,261624,11699,5
2,261632,11704,3
1,261648,11707,12
1,261656,11719,10
1,261664,11729,6
1,261672,11735,6
1,261680,11741,5
1,261688,11746,7
1,261696,11753,9
1,261704,11762,4
1,261712,11766,3
1,261720,11769,4
1,261728,11773,7
1,261736,11780,12
1,261744,11792,6
5,261752,11798,5
1,261792,11803,6
1,261800,11809,7
7,261808,11816,7
7,261864,11823,4
2,261920,11827,4
1,261936,11831,6
1,261944,11837,4
2,261952,11841,6
2,261968,11847,6
1,261984,11853,9
6,261992,11862,9
1,262040,11871,6
6,262048,11877,4
1,262096,11881,5
2,262104,11886,8
6,262120,11894,4
1,262168,11898,14
4,262176,11912,8
3,262208,11920,4
1,262232,11924,8
1,262240,11932,10
1,262248,11942,7
1,262256,11949,6
1,262264,11955,8
1,262272,11963,15
1,262280,11978,9
2,262288,11987,7
1,262304,11994,14
2,262312,12008,7
1,262328,12015,15
1,262336,12030,9
1,262344,12039,4
3,262352,12043,6
1,262376,12049,7
1,262384,12056,6
1,262392,12062,6
1,262400,12068,6
2,262408,12074,5
1,262424,12079,4
1,262432,12083,9
1,262440,12092,7
1,262448,12099,7
11,262456,12106,5
1,262544,12111,9
2,262552,12120,13
4,262568,12133,11
1,262600,12144,18
2,262608,12162,15
1,262624,12177,7
5,262632,12184,9
1,262672,12193,10
1,262680,12203,11
1,262688,12214,6
3,262696,12220,6
1,262720,12226,9
1,262728,12235,6
1,262736,12241,8
1,262744,12249,4
29,262752,12253,5
15,262984,12258,10
14,263104,12268,12
8,263216,12280,19
2,263280,12299,10
1,263296,12309,5
2,263304,12314,8
1,263320,12322,8
2,263328,12330,4
1,263344,12334,8
1,263352,12342,8
1,263360,12350,3
2,263368,12353,6
1,263384,12359,8
2,263392,12367,7
6,263408,12374,5
1,263456,12379,7
1,263464,12386,7
2,263472,12393,6
1,263488,12399,6
3,263496,12405,6
1,263520,12411,4
1,263528,12415,8
1,263536,12423,6
1,263544,12429,6
6,263552,12435,3
2,263600,12438,7
3,263616,12445,3
3,263640,12448,11
2,263664,12459,7
3,263680,12466,2
1,263704,12468,4
1,263712,12472,6
9,263720,12478,4
1,263792,12482,5
7,263800,12487,4
1,263856,12491,5
1,263864,12496,7
1,263872,12503,5
1,263880,12508,17
1,263888,12525,6
1,263896,12531,8
2,263904,12539,13
2,263920,12552,9
1,263936,12561,7
6,263944,12568,9
18,263992,12577,6
1,264136,12583,17
2,264144,12600,10
1,264160,12610,4
3,264168,12614,6
6,264192,12620,10
1,264240,12630,8
1,264248,12638,12
2,264256,12650,3
1,264272,12653,7
1,264280,12660,6
1,264288,12666,12
104,264296,12678,6
1,265128,12684,13
1,265136,12697,12
1,265144,12709,13
1,265152,12722,7
1,265160,12729,6
1,265168,12735,6
1,265176,12741,7
2,265184,12748,7
1,265200,12755,7
3,265208,12762,5
1,265232,12767,11
6,265240,12778,7
1,265288,12785,6
11,265296,12791,4
1,265384,12795,5
3,265392,12800,5
1,265416,12805,10
1,265424,12815,5
1,265432,12820,7
5,265440,12827,8
7,265480,12835,7
1,265536,12842,5
1,265544,12847,5
1,265552,12852,7
18,265560,12859,3
4,265704,12862,10
1,265736,12872,10
1,265744,12882,11
3,265752,12893,9
2,265776,12902,10
2,265792,12912,8
1,265808,12920,9
1,265816,12929,8
4,265824,12937,11
1,265856,12948,10
4,265864,12958,10
2,265896,12968,10
1,265912,12978,10
1,265920,12988,7
2,265928,12995,6
1,265944,13001,9
1,265952,13010,11
1,265960,13021,7
2,265968,13028,14
3,265984,13042,8
3,266008,13050,19
1,266032,13069,19
1,266040,13088,7
1,266048,13095,11
4,266056,13106,7
4,266088,13113,14
4,266120,13127,14
1,266152,13141,14
1,266160,13155,15
1,266168,13170,7
1,266176,13177,6
1,266184,13183,7
2,266192,13190,8
1,266208,13198,13
3,266216,13211,7
1,266240,13218,5
3,266248,13223,4
1,266272,13227,6
1,266280,13233,13
1,266288,13246,10
1,266296,13256,7
1,266304,13263,4
1,266312,13267,5
1,266320,13272,9
1,266328,13281,8
1,266336,13289,4
1,266344,13293,8
1,266352,13301,6
2,266360,13307,7
1,266376,13314,6
1,266384,13320,4
11,266392,13324,6
8,266480,13330,9
1,266544,13339,8
1,266552,13347,6
4,266560,13353,6
4,266592,13359,7
1,266624,13366,15
3,266632,13381,11
1,266656,13392,8
4,266664,13400,8
1,266696,13408,14
1,266704,13422,17
4,266712,13439,18
1,266744,13457,5
1,266752,13462,14
1,266760,13476,8
3,266768,13484,6
4,266792,13490,9
1,266824,13499,9
1,266832,13508,8
6,266840,13516,5
1,266888,13521,9
1,266896,13530,9
1,266904,13539,4
1,266912,13543,9
4,266920,13552,10
1,266952,13562,18
1,266960,13580,11
1,266968,13591,8
1,266976,13599,10
1,266984,13609,6
11,266992,13615,6
1,267080,13621,9
66,267088,13630,4
14,267616,13634,9
12,267728,13643,11
8,267824,13654,19
6,267888,13673,21
2,267936,13694,18
29,267952,13712,12
8,268184,13724,19
1,268248,13743,27
1,268256,13770,10
4,268264,13780,13
29,268296,13793,11
1,268528,13804,14
1,268536,13818,6
26,268544,13824,5
1,268752,13829,5
1,268760,13834,9
1,268768,13843,7
1,268776,13850,15
1,268784,13865,9
2,268792,13874,12
7,268808,13886,7
1,268864,13893,5
1,268872,13898,10
1,268880,13908,10
1,268888,13918,6
1,268896,13924,5
2,268904,13929,11
1,268920,13940,7
1,268928,13947,14
2,268936,13961,6
1,268952,13967,6
1,268960,13973,6
1,268968,13979,7
1,268976,13986,9
2,268984,13995,2
4,269000,13997,6
1,269032,14003,5
2,269040,14008,4
1,269056,14012,4
1,269064,14016,13
1,269072,14029,5
7,269080,14034,8
1,269136,14042,4
1,269144,14046,12
1,269152,14058,10
1,269160,14068,8
1,269168,14076,5
4,269176,14081,4
1,269208,14085,6
7,269216,14091,3
1,269272,14094,8
3,269280,14102,7
3,269304,14109,13
1,269328,14122,7
1,269336,14129,7
1,269344,14136,7
1,269352,14143,6
2,269360,14149,11
2,269376,14160,5
3,269392,14165,13
26,269416,14178,4
1,269624,14182,5
1,269632,14187,10
1,269640,14197,9
1,269648,14206,9
5,269656,14215,10
1,269696,14225,10
1,269704,14235,9
6,269712,14244,10
19,269760,14254,9
1,269912,14263,9
1,269920,14272,8
2,269928,14280,10
3,269944,14290,9
1,269968,14299,11
2,269976,14310,11
2,269992,14321,14
1,270008,14335,5
1,270016,14340,11
1,270024,14351,11
1,270032,14362,12
14,270040,14374,5
1,270152,14379,16
3,270160,14395,9
2,270184,14404,10
5,270200,14414,11
2,270240,14425,12
1,270256,14437,9
2,270264,14446,6
2,270280,14452,3
1,270296,14455,4
1,270304,14459,5
7,270312,14464,7
3,270368,14471,3
51,270392,14474,9
10,270800,14483,6
1,270880,14489,5
4,270888,14494,4
2,270920,14498,5
1,270936,14503,6
1,270944,14509,8
1,270952,14517,8
1,270960,14525,8
1,270968,14533,5
1,270976,14538,5
3,270984,14543,2
1,271008,14545,5
32,271016,14550,5
1,271272,14555,13
25,271280,14568,10
1,271480,14578,9
15,271488,14587,10
1,271608,14597,9
1,271616,14606,9
1,271624,14615,9
5,271632,14624,5
8,271672,14629,5
2,271736,14634,10
1,271752,14644,12
5,271760,14656,11
2,271800,14667,5
8,271816,14672,9
1,271880,14681,7
1,271888,14688,12
1,271896,14700,6
1,271904,14706,9
2,271912,14715,4
2,271928,14719,5
1,271944,14724,6
1,271952,14730,5
14,271960,14735,11
16,272072,14746,12
1,272200,14758,8
2,272208,14766,6
3,272224,14772,5
1,272248,14777,11
13,272256,14788,6
11,272360,14794,5
74,272448,14799,7
1,273040,14806,4
1,273048,14810,5
2,273056,14815,3
23,273072,14818,4
1,273256,14822,16
6,273264,14838,7
1,273312,14845,13
6,273320,14858,14
1,273368,14872,9
1,273376,14881,9
2,273384,14890,7
1,273400,14897,5
1,273408,14902,6
6,273416,14908,2
1,273464,14910,9
3,273472,14919,9
1,273496,14928,4
1,273504,14932,4
1,273512,14936,9
4,273520,14945,3
1,273552,14948,8
1,273560,14956,9
1,273568,14965,9
3,273576,14974,10
1,273600,14984,9
6,273608,14993,11
3,273656,15004,13
1,273680,15017,5
21,273688,15022,4
3,273856,15026,5
1,273880,15031,8
3,273888,15039,4
1,273912,15043,9
1,273920,15052,6
1,273928,15058,5
1,273936,15063,5
1,273944,15068,6
1,273952,15074,10
1,273960,15084,9
50,273968,15093,4
1,274368,15097,4
1,274376,15101,5
1,274384,15106,5
1,274392,15111,10
2,274400,15121,3
4,274416,15124,4
1,274448,15128,15
1,274456,15143,4
1,274464,15147,13
2,274472,15160,5
2,274488,15165,4
12,274504,15169,6
8,274600,15175,12
1,274664,15187,6
1,274672,15193,14
1,274680,15207,11
1,274688,15218,6
3,274696,15224,6
1,274720,15230,10
7,274728,15240,12
1,274784,15252,4
5,274792,15256,4
8,274832,15260,9
1,274896,15269,5
1,274904,15274,5
13,274912,15279,4
1,275016,15283,6
1,275024,15289,11
1,275032,15300,26
1,275040,15326,4
1,275048,15330,5
1,275056,15335,4
4,275064,15339,6
2,275096,15345,8
1,275112,15353,7
3,275120,15360,6
1,275144,15366,7
3,275152,15373,7
1,275176,15380,6
1,275184,15386,6
4,275192,15392,5
1,275224,15397,6
1,275232,15403,6
6,275240,15409,3
1,275288,15412,5
5,275296,15417,4
3,275336,15421,5
1,275360,15426,4
1,275368,15430,7
5,275376,15437,2
1,275416,15439,3
1,275424,15442,7
1,275432,15449,6
28,275440,15455,4
1,275664,15459,12
3,275672,15471,8
2,275696,15479,10
1,275712,15489,11
1,275720,15500,7
23,275728,15507,8
1,275912,15515,9
1,275920,15524,14
1,275928,15538,8
6,275936,15546,7
5,275984,15553,13
1,276024,15566,15
1,276032,15581,12
1,276040,15593,9
1,276048,15602,7
7,276056,15609,8
1,276112,15617,5
2,276120,15622,5
1,276136,15627,12
3,276144,15639,4
4,276168,15643,7
1,276200,15650,8
1,276208,15658,9
1,276216,15667,5
1,276224,15672,6
5,276232,15678,6
1,276272,15684,10
1,276280,15694,12
1,276288,15706,11
1,276296,15717,7
1,276304,15724,12
1,276312,15736,14
1,276320,15750,6
1,276328,15756,7
1,276336,15763,7
2,276344,15770,6
2,276360,15776,4
7,276376,15780,8
1,276432,15788,5
1,276440,15793,10
1,276448,15803,10
2,276456,15813,5
4,276472,15818,6
1,276504,15824,9
1,276512,15833,14
3,276520,15847,5
1,276544,15852,6
1,276552,15858,9
1,276560,15867,18
1,276568,15885,11
1,276576,15896,7
2,276584,15903,12
11,276600,15915,4
1,276688,15919,8
2,276696,15927,12
1,276712,15939,4
1,276720,15943,5
2,276728,15948,8
5,276744,15956,7
2,276784,15963,13
1,276800,15976,10
15,276808,15986,7
5,276928,15993,13
8,276968,16006,14
1,277032,16020,12
3,277040,16032,7
1,277064,16039,13
1,277072,16052,5
2,277080,16057,12
1,277096,16069,13
1,277104,16082,4
4,277112,16086,7
1,277144,16093,5
2,277152,16098,5
1,277168,16103,4
1,277176,16107,9
7,277184,16116,5
6,277240,16121,11
14,277288,16132,5
1,277400,16137,11
7,277408,16148,8
1,277464,16156,7
1,277472,16163,12
1,277480,16175,8
1,277488,16183,13
1,277496,16196,6
1,277504,16202,10
2,277512,16212,14
2,277528,16226,9
1,277544,16235,11
3,277552,16246,11
3,277576,16257,8
1,277600,16265,12
1,277608,16277,4
2,277616,16281,5
1,277632,16286,6
2,277640,16292,7
5,277656,16299,7
2,277696,16306,12
1,277712,16318,18
3,277720,16336,15
1,277744,16351,5
1,277752,16356,8
1,277760,16364,8
1,277768,16372,14
1,277776,16386,14
1,277784,16400,9
1,277792,16409,5
32,277800,16414,4
76,278056,16418,7
1,278664,16425,7
69,278672,16432,7
1,279224,16439,11
3,279232,16450,13
3,279256,16463,12
4,279280,16475,8
1,279312,16483,13
4,279320,16496,14
4,279352,16510,3
1,279384,16513,9
2,279392,16522,8
2,279408,16530,15
1,279424,16545,5
1,279432,16550,10
1,279440,16560,9
1,279448,16569,9
6,279456,16578,5
1,279504,16583,9
1,279512,16592,9
1,279520,16601,17
1,279528,16618,6
5,279536,16624,6
1,279576,16630,8
1,279584,16638,13
1,279592,16651,11
3,279600,16662,6
21,279624,16668,4
2,279792,16672,7
7,279808,16679,7
1,279864,16686,11
3,279872,16697,16
10,279896,16713,8
4,279976,16721,5
1,280008,16726,14
1,280016,16740,8
1,280024,16748,7
1,280032,16755,4
14,280040,16759,5
4,280152,16764,13
1,280184,16777,12
3,280192,16789,14
1,280216,16803,10
1,280224,16813,13
9,280232,16826,11
2,280304,16837,10
1,280320,16847,11
3,280328,16858,11
1,280352,16869,10
1,280360,16879,6
1,280368,16885,6
3,280376,16891,5
2,280400,16896,9
1,280416,16905,10
1,280424,16915,12
1,280432,16927,11
9,280440,16938,5
1,280512,16943,14
5,280520,16957,11
1,280560,16968,5
3,280568,16973,17
1,280592,16990,6
1,280600,16996,4
1,280608,17000,6
1,280616,17006,2
2,280624,17008,4
1,280640,17012,6
1,280648,17018,5
3,280656,17023,10
1,280680,17033,3
5,280688,17036,7
1,280728,17043,5
1,280736,17048,6
3,280744,17054,6
1,280768,17060,6
1,280776,17066,7
1,280784,17073,5
2,280792,17078,9
2,280808,17087,4
1,280824,17091,13
1,280832,17104,16
27,280840,17120,6
3,281056,17126,5
2,281080,17131,4
1,281096,17135,10
4,281104,17145,7
1,281136,17152,7
1,281144,17159,4
1,281152,17163,9
15,281160,17172,6
7,281280,17178,7
2,281336,17185,8
2,281352,17193,9
1,281368,17202,7
1,281376,17209,3
6,281384,17212,6
3,281432,17218,9
1,281456,17227,6
2,281464,17233,11
1,281480,17244,2
1,281488,17246,3
1,281496,17249,5
5,281504,17254,5
1,281544,17259,11
1,281552,17270,2
481,281560,17272,1
1,285408,17273,6
5,285416,17279,6
20,285456,17285,6
6,285616,17291,2
50,285664,17293,6
3,286064,17299,5
3,286088,17304,6
28,286112,17310,2
1,286336,17312,4
2,286344,17316,2
8,286360,17318,4
78,286424,17322,10
2,287048,17332,6
1,287064,17338,7
1,287072,17345,3
1,287080,17348,5
1,287088,17353,6
1,287096,17359,7
1,287104,17366,3
1,287112,17369,3
1,287120,17372,3
4,287128,17375,8
1,287160,17383,6
1,287168,17389,5
1,287176,17394,4
8,287184,17398,6
45,287248,17404,7
13,287608,17411,14
67,287712,17425,4
3,288248,17429,4
1,288272,17433,3
1,288280,17436,2
3,288288,17438,3
2,288312,17441,3
3,288328,17444,3
32,288352,17447,2
5,288608,17449,4
13,288648,17453,5
