doc_freq,posting_ptr,term_ptr,term_length
7,724416,35704,2
8,724472,35706,3
3,724536,35709,2
4,724560,35711,2
2,724592,35713,2
37,724608,35715,2
2,724904,35717,2
3,724920,35719,1
1,724944,35720,2
1,724952,35722,2
1,724960,35724,2
1,724968,35726,2
2,724976,35728,1
1,724992,35729,4
5,725000,35733,2
1,725040,35735,2
1,725048,35737,1
5,725056,35738,2
8,725096,35740,1
2,725160,35741,2
8,725176,35743,1
1,725240,35744,3
1,725248,35747,3
2,725256,35750,2
2,725272,35752,3
10,725288,35755,2
6,725368,35757,3
3,725416,35760,2
1,725440,35762,2
2,725448,35764,3
1,725464,35767,2
1,725472,35769,1
3,725480,35770,3
1,725504,35773,3
1,725512,35776,2
5,725520,35778,2
2,725560,35780,2
1,725576,35782,3
1,725584,35785,2
1,725592,35787,2
1,725600,35789,1
1,725608,35790,2
1,725616,35792,2
1,725624,35794,2
75,725632,35796,2
1,726232,35798,3
1,726240,35801,3
3,726248,35804,4
3,726272,35808,2
1,726296,35810,2
2,726304,35812,2
2,726320,35814,2
3,726336,35816,1
1,726360,35817,3
10,726368,35820,2
3,726448,35822,2
3,726472,35824,2
9,726496,35826,2
6,726568,35828,2
2,726616,35830,2
1,726632,35832,2
3,726640,35834,2
2,726664,35836,2
1,726680,35838,2
7,726688,35840,2
1,726744,35842,2
7,726752,35844,2
1,726808,35846,2
1,726816,35848,2
1,726824,35850,2
2,726832,35852,2
1,726848,35854,3
1,726856,35857,2
1,726864,35859,2
6,726872,35861,1
1,726920,35862,3
1,726928,35865,2
1,726936,35867,3
96,726944,35870,2
1,727712,35872,2
1,727720,35874,2
1,727728,35876,2
1,727736,35878,2
4,727744,35880,2
1,727776,35882,3
23,727784,35885,1
1,727968,35886,2
5,727976,35888,2
1,728016,35890,1
1,728024,35891,2
1,728032,35893,2
20,728040,35895,1
1,728200,35896,2
1,728208,35898,2
1,728216,35900,4
1,728224,35904,2
1,728232,35906,2
13,728240,35908,2
1,728344,35910,2
21,728352,35912,1
3,728520,35913,3
1,728544,35916,3
1,728552,35919,2
1,728560,35921,3
3,728568,35924,5
12,728592,35929,3
1,728688,35932,5
2,728696,35937,2
1,728712,35939,4
1,728720,35943,2
4,728728,35945,4
1,728760,35949,3
1,728768,35952,2
1,728776,35954,2
1,728784,35956,4
1,728792,35960,5
1,728800,35965,1
18,728808,35966,1
2,728952,35967,3
1,728968,35970,3
2,728976,35973,3
4,728992,35976,2
3,729024,35978,3
2,729048,35981,2
1,729064,35983,3
2,729072,35986,2
1,729088,35988,3
13,729096,35991,3
1,729200,35994,3
1,729208,35997,3
3,729216,36000,3
1,729240,36003,2
1,729248,36005,3
2,729256,36008,2
3,729272,36010,3
2,729296,36013,3
7,729312,36016,2
13,729368,36018,3
1,729472,36021,3
1,729480,36024,3
1,729488,36027,3
4,729496,36030,2
13,729528,36032,2
1,729632,36034,2
1,729640,36036,2
1,729648,36038,2
1,729656,36040,3
1,729664,36043,2
13,729672,36045,2
2,729776,36047,3
40,729792,36050,3
2,730112,36053,3
2,730128,36056,3
1,730144,36059,3
1,730152,36062,2
1,730160,36064,2
8,730168,36066,2
1,730232,36068,3
5,730240,36071,2
1,730280,36073,3
1,730288,36076,2
1,730296,36078,2
1,730304,36080,2
1,730312,36082,3
3,730320,36085,2
3,730344,36087,2
5,730368,36089,1
1,730408,36090,2
1,730416,36092,1
1,730424,36093,2
1,730432,36095,2
4,730440,36097,2
9,730472,36099,2
15,730544,36101,2
11,730664,36103,1
2,730752,36104,3
10,730768,36107,3
1,730848,36110,3
10,730856,36113,3
22,730936,36116,3
1,731112,36119,2
1,731120,36121,3
1,731128,36124,2
1,731136,36126,2
4,731144,36128,1
3,731176,36129,2
2,731200,36131,2
6,731216,36133,2
5,731264,36135,4
5,731304,36139,2
2,731344,36141,3
1,731360,36144,2
1,731368,36146,2
14,731376,36148,2
1,731488,36150,2
3,731496,36152,2
1,731520,36154,3
51,731528,36157,2
4,731936,36159,2
10,731968,36161,2
1,732048,36163,2
5,732056,36165,4
6,732096,36169,7
6,732144,36176,4
8,732192,36180,3
146,732256,36183,4
407,733424,36187,4
4,736680,36191,4
1,736712,36195,2
1,736720,36197,2
1,736728,36199,2
2,736736,36201,2
3,736752,36203,2
1,736776,36205,2
7,736784,36207,2
55,736840,36209,2
23,737280,36211,2
58,737464,36213,2
75,737928,36215,1
1,738528,36216,3
1,738536,36219,2
1,738544,36221,3
1,738552,36224,2
39,738560,36226,3
4,738872,36229,2
1,738904,36231,2
9,738912,36233,3
8,738984,36236,2
1,739048,36238,2
16,739056,36240,2
3,739184,36242,2
20,739208,36244,2
7,739368,36246,2
6,739424,36248,2
2,739472,36250,1
1,739488,36251,2
4,739496,36253,3
11,739528,36256,1
5,739616,36257,2
1,739656,36259,2
2,739664,36261,3
42,739680,36264,2
6,740016,36266,3
23,740064,36269,2
5,740248,36271,2
164,740288,36273,2
9,741600,36275,2
1,741672,36277,2
13,741680,36279,2
14,741784,36281,4
9,741896,36285,2
6,741968,36287,2
3,742016,36289,2
1,742040,36291,2
1,742048,36293,2
1,742056,36295,3
1,742064,36298,1
1,742072,36299,2
1,742080,36301,2
1,742088,36303,2
15,742096,36305,2
11,742216,36307,3
6,742304,36310,2
1,742352,36312,1
51,742360,36313,2
4,742768,36315,3
53,742800,36318,2
1,743224,36320,2
5,743232,36322,2
1,743272,36324,2
1,743280,36326,2
1,743288,36328,2
2,743296,36330,2
1,743312,36332,3
3,743320,36335,2
3,743344,36337,2
5,743368,36339,2
1,743408,36341,2
1,743416,36343,2
3,743424,36345,2
40,743448,36347,2
33,743768,36349,2
41,744032,36351,4
4,744360,36355,3
3,744392,36358,4
2,744416,36362,3
1,744432,36365,2
1,744440,36367,2
2,744448,36369,2
1,744464,36371,2
2,744472,36373,2
1,744488,36375,2
39,744496,36377,2
1,744808,36379,4
1,744816,36383,3
12,744824,36386,2
1,744920,36388,2
1,744928,36390,2
11,744936,36392,2
9,745024,36394,2
3,745096,36396,2
1,745120,36398,2
9,745128,36400,2
3,745200,36402,2
1,745224,36404,4
13,745232,36408,2
12,745336,36410,4
1,745432,36414,2
18,745440,36416,2
1,745584,36418,2
1,745592,36420,2
1,745600,36422,2
2,745608,36424,3
2,745624,36427,2
1,745640,36429,3
2,745648,36432,2
1,745664,36434,2
1,745672,36436,2
1,745680,36438,2
1,745688,36440,2
1,745696,36442,2
1,745704,36444,2
14,745712,36446,2
2,745824,36448,2
5,745840,36450,2
1,745880,36452,2
1,745888,36454,2
26,745896,36456,1
1,746104,36457,1
1,746112,36458,2
45,746120,36460,2
1,746480,36462,3
1,746488,36465,3
1,746496,36468,2
1,746504,36470,3
1,746512,36473,3
1,746520,36476,2
2,746528,36478,2
2,746544,36480,3
1,746560,36483,2
2,746568,36485,2
1,746584,36487,2
1,746592,36489,2
2,746600,36491,2
1,746616,36493,3
1,746624,36496,3
1,746632,36499,2
1,746640,36501,2
4,746648,36503,2
7,746680,36505,3
26,746736,36508,2
2,746944,36510,2
1,746960,36512,2
1,746968,36514,2
1,746976,36516,3
1,746984,36519,2
2,746992,36521,2
1,747008,36523,2
5,747016,36525,1
4,747056,36526,2
1,747088,36528,2
1,747096,36530,2
1,747104,36532,2
2,747112,36534,2
1,747128,36536,4
1,747136,36540,2
6,747144,36542,2
5,747192,36544,2
2,747232,36546,2
3,747248,36548,2
1,747272,36550,2
1,747280,36552,2
27,747288,36554,1
3,747504,36555,2
2,747528,36557,2
29,747544,36559,2
1,747776,36561,3
6,747784,36564,2
9,747832,36566,2
1,747904,36568,2
1,747912,36570,2
7,747920,36572,3
2,747976,36575,2
3,747992,36577,2
3,748016,36579,3
3,748040,36582,2
6,748064,36584,2
18,748112,36586,2
1,748256,36588,3
1,748264,36591,3
1,748272,36594,2
170,748280,36596,1
36,749640,36597,2
3,749928,36599,3
10,749952,36602,3
4,750032,36605,2
3,750064,36607,2
1,750088,36609,3
2,750096,36612,2
5,750112,36614,2
4,750152,36616,2
3,750184,36618,2
4,750208,36620,2
3,750240,36622,2
1,750264,36624,2
17,750272,36626,2
13,750408,36628,2
1,750512,36630,4
1,750520,36634,2
3,750528,36636,2
6,750552,36638,2
6,750600,36640,2
147,750648,36642,2
3,751824,36644,2
55,751848,36646,2
1,752288,36648,4
9,752296,36652,2
4,752368,36654,2
25,752400,36656,2
6,752600,36658,2
2,752648,36660,2
4,752664,36662,2
1,752696,36664,4
123,752704,36668,2
13,753688,36670,4
3,753792,36674,2
1,753816,36676,4
1,753824,36680,4
46,753832,36684,4
130,754200,36688,3
3,755240,36691,4
2,755264,36695,3
5,755280,36698,2
1,755320,36700,4
4,755328,36704,2
1,755360,36706,2
2,755368,36708,2
9,755384,36710,2
2,755456,36712,2
6,755472,36714,2
37,755520,36716,2
7,755816,36718,2
1,755872,36720,2
7,755880,36722,2
1,755936,36724,2
1,755944,36726,2
1,755952,36728,4
2,755960,36732,2
4,755976,36734,2
6,756008,36736,2
2,756056,36738,1
1,756072,36739,2
16,756080,36741,2
2,756208,36743,3
8,756224,36746,2
1,756288,36748,2
1,756296,36750,2
5,756304,36752,2
5,756344,36754,3
3,756384,36757,2
1,756408,36759,2
17,756416,36761,2
7,756552,36763,2
16,756608,36765,2
62,756736,36767,2
2,757232,36769,3
4,757248,36772,2
1,757280,36774,2
3,757288,36776,1
1,757312,36777,2
1,757320,36779,4
7,757328,36783,2
5,757384,36785,2
1,757424,36787,4
5,757432,36791,2
1,757472,36793,1
12,757480,36794,1
1,757576,36795,2
2,757584,36797,2
13,757600,36799,2
50,757704,36801,1
1,758104,36802,3
1,758112,36805,2
2,758120,36807,2
3,758136,36809,2
56,758160,36811,2
1,758608,36813,2
1,758616,36815,2
1,758624,36817,1
1,758632,36818,1
3,758640,36819,2
1,758664,36821,2
1,758672,36823,2
3,758680,36825,2
2,758704,36827,2
1,758720,36829,2
1,758728,36831,1
2,758736,36832,1
1,758752,36833,4
7,758760,36837,2
16,758816,36839,2
14,758944,36841,2
1,759056,36843,3
8,759064,36846,1
53,759128,36847,2
1,759552,36849,2
1,759560,36851,2
1,759568,36853,2
20,759576,36855,2
3,759736,36857,2
2,759760,36859,2
16,759776,36861,2
1,759904,36863,2
38,759912,36865,2
542,760216,36867,2
1,764552,36869,3
2,764560,36872,4
1,764576,36876,2
13,764584,36878,2
1,764688,36880,3
1,764696,36883,2
2,764704,36885,2
2,764720,36887,2
1,764736,36889,1
1,764744,36890,2
41,764752,36892,2
1,765080,36894,2
2,765088,36896,2
11,765104,36898,2
1,765192,36900,2
1,765200,36902,3
41,765208,36905,2
1,765536,36907,2
2,765544,36909,2
1,765560,36911,2
8,765568,36913,2
55,765632,36915,2
36,766072,36917,2
6,766360,36919,2
5,766408,36921,2
1,766448,36923,2
1,766456,36925,2
2,766464,36927,1
1,766480,36928,2
2,766488,36930,1
2,766504,36931,2
33,766520,36933,1
1,766784,36934,2
1,766792,36936,2
3,766800,36938,2
3,766824,36940,2
394,766848,36942,2
1,770000,36944,2
23,770008,36946,3
8,770192,36949,3
3,770256,36952,3
2,770280,36955,4
1,770296,36959,3
6,770304,36962,2
20,770352,36964,2
1,770512,36966,2
17,770520,36968,4
1,770656,36972,4
13,770664,36976,2
1,770768,36978,2
6,770776,36980,2
1,770824,36982,2
7,770832,36984,2
3,770888,36986,2
1,770912,36988,2
2,770920,36990,2
6,770936,36992,2
1,770984,36994,2
2,770992,36996,1
3,771008,36997,2
2,771032,36999,2
34,771048,37001,1
3,771320,37002,3
2,771344,37005,3
1,771360,37008,3
1,771368,37011,2
21,771376,37013,2
1,771544,37015,4
1,771552,37019,3
3,771560,37022,3
1,771584,37025,2
28,771592,37027,2
1,771816,37029,4
2,771824,37033,2
11,771840,37035,2
1,771928,37037,2
1,771936,37039,3
1,771944,37042,3
3,771952,37045,2
1,771976,37047,2
1,771984,37049,2
9,771992,37051,1
5,772064,37052,2
4,772104,37054,4
1,772136,37058,2
7,772144,37060,2
1,772200,37062,2
1,772208,37064,2
5,772216,37066,3
4,772256,37069,2
42,772288,37071,2
11,772624,37073,2
2,772712,37075,2
1,772728,37077,2
39,772736,37079,1
1,773048,37080,3
31,773056,37083,2
1,773304,37085,2
1,773312,37087,2
1,773320,37089,2
57,773328,37091,2
1,773784,37093,2
2,773792,37095,2
1,773808,37097,3
1,773816,37100,3
1,773824,37103,2
1,773832,37105,2
1,773840,37107,2
1,773848,37109,2
9,773856,37111,1
2,773928,37112,2
1,773944,37114,2
1,773952,37116,2
1,773960,37118,2
2,773968,37120,2
1,773984,37122,4
495,773992,37126,2
1,777952,37128,2
10,777960,37130,2
3,778040,37132,3
3,778064,37135,2
2,778088,37137,2
1,778104,37139,1
82,778112,37140,2
1,778768,37142,2
1,778776,37144,3
1,778784,37147,2
3,778792,37149,2
11,778816,37151,2
3,778904,37153,1
1,778928,37154,2
1,778936,37156,2
9,778944,37158,1
3,779016,37159,3
1,779040,37162,2
12,779048,37164,1
17,779144,37165,2
1,779280,37167,3
1,779288,37170,2
1,779296,37172,2
1,779304,37174,2
6,779312,37176,2
1,779360,37178,3
16,779368,37181,2
2,779496,37183,2
1,779512,37185,2
3,779520,37187,4
1,779544,37191,1
3,779552,37192,1
3,779576,37193,3
1,779600,37196,2
1,779608,37198,2
11,779616,37200,2
1,779704,37202,2
13,779712,37204,2
1,779816,37206,2
2,779824,37208,2
7,779840,37210,2
2,779896,37212,2
1,779912,37214,3
4,779920,37217,2
2,779952,37219,2
1,779968,37221,1
1,779976,37222,2
3,779984,37224,3
2,780008,37227,4
1,780024,37231,2
1,780032,37233,2
1,780040,37235,2
2,780048,37237,2
17,780064,37239,1
1,780200,37240,2
5,780208,37242,2
1,780248,37244,2
2,780256,37246,2
2,780272,37248,2
1,780288,37250,2
3,780296,37252,2
1,780320,37254,2
54,780328,37256,2
2,780760,37258,2
8,780776,37260,1
4,780840,37261,2
11,780872,37263,2
2,780960,37265,2
3,780976,37267,1
10,781000,37268,2
1,781080,37270,2
12,781088,37272,2
1,781184,37274,2
2,781192,37276,2
133,781208,37278,2
5,782272,37280,1
39,782312,37281,2
1,782624,37283,2
44,782632,37285,2
1,782984,37287,2
9,782992,37289,4
2,783064,37293,2
1,783080,37295,2
5,783088,37297,2
10,783128,37299,2
7,783208,37301,2
1,783264,37303,4
1,783272,37307,2
1,783280,37309,2
2,783288,37311,2
1,783304,37313,2
2,783312,37315,2
2,783328,37317,2
2,783344,37319,4
1,783360,37323,4
4,783368,37327,2
31,783400,37329,1
2,783648,37330,4
18,783664,37334,2
1,783808,37336,2
18,783816,37338,2
13,783960,37340,2
4,784064,37342,2
1,784096,37344,2
1,784104,37346,2
4,784112,37348,3
4,784144,37351,2
1,784176,37353,2
1,784184,37355,2
1,784192,37357,2
2,784200,37359,2
46,784216,37361,2
1,784584,37363,2
169,784592,37365,2
1,785944,37367,3
28,785952,37370,4
52,786176,37374,2
2,786592,37376,2
6,786608,37378,2
7,786656,37380,2
1,786712,37382,2
5,786720,37384,2
12,786760,37386,2
3,786856,37388,2
1,786880,37390,2
47,786888,37392,2
2,787264,37394,3
1,787280,37397,2
15,787288,37399,2
17,787408,37401,2
27,787544,37403,2
1,787760,37405,3
1,787768,37408,2
5,787776,37410,4
21,787816,37414,2
4,787984,37416,2
13,788016,37418,2
3,788120,37420,1
1,788144,37421,2
2,788152,37423,4
5,788168,37427,4
2,788208,37431,2
1,788224,37433,2
2,788232,37435,2
1,788248,37437,2
1,788256,37439,4
2,788264,37443,2
80,788280,37445,2
1,788920,37447,2
1,788928,37449,2
4,788936,37451,2
1,788968,37453,2
9,788976,37455,2
1,789048,37457,4
2,789056,37461,2
1,789072,37463,2
2,789080,37465,2
1,789096,37467,3
2,789104,37470,2
7,789120,37472,2
1,789176,37474,2
1,789184,37476,2
1,789192,37478,4
1,789200,37482,2
2,789208,37484,2
1,789224,37486,2
1,789232,37488,3
1,789240,37491,3
1,789248,37494,4
4,789256,37498,2
1,789288,37500,3
3,789296,37503,2
1,789320,37505,3
1,789328,37508,2
16,789336,37510,3
4,789464,37513,2
40,789496,37515,2
1,789816,37517,2
22,789824,37519,2
83,790000,37521,2
76,790664,37523,3
23,791272,37526,2
6,791456,37528,2
2,791504,37530,2
1,791520,37532,3
1,791528,37535,1
4,791536,37536,2
7,791568,37538,3
19,791624,37541,2
3,791776,37543,1
1,791800,37544,2
1,791808,37546,2
21,791816,37548,1
46,791984,37549,2
1,792352,37551,3
2,792360,37554,2
1,792376,37556,3
20,792384,37559,3
2,792544,37562,4
19,792560,37566,2
1,792712,37568,2
222,792720,37570,2
12,794496,37572,2
3,794592,37574,2
3,794616,37576,3
2,794640,37579,3
4,794656,37582,4
22,794688,37586,3
1,794864,37589,2
2,794872,37591,2
2,794888,37593,2
1,794904,37595,2
63,794912,37597,1
68,795416,37598,2
1,795960,37600,2
7,795968,37602,2
1,796024,37604,2
1,796032,37606,3
1,796040,37609,3
3,796048,37612,2
4,796072,37614,2
4,796104,37616,2
1,796136,37618,3
2,796144,37621,3
1,796160,37624,3
1,796168,37627,3
8,796176,37630,1
48,796240,37631,2
1,796624,37633,4
3,796632,37637,4
14,796656,37641,2
5,796768,37643,3
1,796808,37646,2
1,796816,37648,2
5,796824,37650,2
1,796864,37652,2
113,796872,37654,2
2,797776,37656,2
4,797792,37658,2
1,797824,37660,4
1,797832,37664,2
46,797840,37666,2
32,798208,37668,2
35,798464,37670,2
15,798744,37672,2
2,798864,37674,2
2,798880,37676,3
4,798896,37679,2
1,798928,37681,2
6,798936,37683,2
2,798984,37685,2
2,799000,37687,2
6,799016,37689,2
1,799064,37691,2
1,799072,37693,2
1,799080,37695,2
1,799088,37697,1
1,799096,37698,2
1,799104,37700,2
1,799112,37702,4
1,799120,37706,2
2,799128,37708,3
6,799144,37711,1
1,799192,37712,2
1,799200,37714,3
2,799208,37717,2
28,799224,37719,2
1,799448,37721,4
1,799456,37725,3
1,799464,37728,2
8,799472,37730,2
1,799536,37732,2
4,799544,37734,2
2,799576,37736,4
1,799592,37740,2
5,799600,37742,2
23,799640,37744,1
2,799824,37745,2
4,799840,37747,2
60,799872,37749,1
1,800352,37750,2
1,800360,37752,3
8,800368,37755,2
2,800432,37757,2
1,800448,37759,2
1,800456,37761,2
5,800464,37763,2
1,800504,37765,1
1,800512,37766,2
1,800520,37768,2
1,800528,37770,2
29,800536,37772,2
1,800768,37774,3
26,800776,37777,2
3,800984,37779,1
1,801008,37780,2
1,801016,37782,2
54,801024,37784,2
7,801456,37786,2
1,801512,37788,2
1,801520,37790,2
32,801528,37792,1
1,801784,37793,2
121,801792,37795,2
1,802760,37797,3
1,802768,37800,3
13,802776,37803,2
1,802880,37805,2
9,802888,37807,2
2,802960,37809,2
1,802976,37811,2
1,802984,37813,2
10,802992,37815,2
7,803072,37817,2
26,803128,37819,1
1,803336,37820,2
6,803344,37822,2
1,803392,37824,2
57,803400,37826,2
1,803856,37828,2
1,803864,37830,4
3,803872,37834,3
1,803896,37837,3
2,803904,37840,2
2,803920,37842,2
2,803936,37844,3
3,803952,37847,2
1,803976,37849,2
1,803984,37851,2
1,803992,37853,3
1,804000,37856,2
1,804008,37858,2
11,804016,37860,2
1,804104,37862,2
7,804112,37864,2
4,804168,37866,2
15,804200,37868,2
434,804320,37870,2
2,807792,37872,3
1,807808,37875,2
1,807816,37877,4
1,807824,37881,3
34,807832,37884,2
5,808104,37886,2
2,808144,37888,2
1,808160,37890,2
1,808168,37892,2
5,808176,37894,3
1,808216,37897,3
117,808224,37900,2
1,809160,37902,2
11,809168,37904,2
1,809256,37906,2
3,809264,37908,3
4,809288,37911,3
2,809320,37914,2
1,809336,37916,2
44,809344,37918,3
2,809696,37921,3
9,809712,37924,3
2,809784,37927,3
1,809800,37930,2
2,809808,37932,2
6,809824,37934,2
1,809872,37936,2
1,809880,37938,2
14,809888,37940,2
90,810000,37942,2
9,810720,37944,2
2,810792,37946,2
1,810808,37948,1
1,810816,37949,2
1,810824,37951,2
2,810832,37953,1
1,810848,37954,2
12,810856,37956,2
3,810952,37958,2
2,810976,37960,2
1,810992,37962,2
1,811000,37964,4
1,811008,37968,2
1,811016,37970,2
3,811024,37972,2
1,811048,37974,3
1,811056,37977,2
2,811064,37979,2
1,811080,37981,2
2,811088,37983,4
20,811104,37987,2
1,811264,37989,2
2,811272,37991,2
1,811288,37993,3
1,811296,37996,2
1,811304,37998,3
1,811312,38001,3
1,811320,38004,2
1,811328,38006,1
1,811336,38007,2
2,811344,38009,1
11,811360,38010,2
1,811448,38012,3
2,811456,38015,2
1,811472,38017,2
1,811480,38019,1
1,811488,38020,3
1,811496,38023,3
3,811504,38026,2
1,811528,38028,2
1,811536,38030,2
6,811544,38032,2
1,811592,38034,1
1,811600,38035,2
3,811608,38037,3
1,811632,38040,2
1,811640,38042,2
1,811648,38044,2
1,811656,38046,2
1,811664,38048,2
4,811672,38050,2
8,811704,38052,2
1,811768,38054,2
2,811776,38056,3
44,811792,38059,2
1,812144,38061,2
54,812152,38063,2
111,812584,38065,2
14,813472,38067,1
21,813584,38068,4
1,813752,38072,2
3,813760,38074,2
39,813784,38076,2
10,814096,38078,2
1,814176,38080,2
2,814184,38082,2
8,814200,38084,2
1,814264,38086,3
2,814272,38089,2
1,814288,38091,2
61,814296,38093,2
9,814784,38095,2
2,814856,38097,2
1,814872,38099,2
1,814880,38101,2
1,814888,38103,2
1,814896,38105,3
1,814904,38108,2
17,814912,38110,2
12,815048,38112,2
10,815144,38114,2
1,815224,38116,2
11,815232,38118,2
24,815320,38120,2
41,815512,38122,2
1,815840,38124,2
1,815848,38126,2
2,815856,38128,2
1,815872,38130,4
15,815880,38134,2
28,816000,38136,2
8,816224,38138,4
48,816288,38142,2
14,816672,38144,2
18,816784,38146,2
1,816928,38148,2
19,816936,38150,2
3,817088,38152,2
3,817112,38154,3
1,817136,38157,2
2,817144,38159,2
6,817160,38161,2
1,817208,38163,2
4,817216,38165,2
2,817248,38167,2
2,817264,38169,2
8,817280,38171,2
3,817344,38173,2
3,817368,38175,2
1,817392,38177,2
16,817400,38179,2
3,817528,38181,2
27,817552,38183,2
1,817768,38185,2
1,817776,38187,2
2,817784,38189,4
4,817800,38193,3
1,817832,38196,4
1,817840,38200,3
3,817848,38203,3
1,817872,38206,4
1,817880,38210,2
1,817888,38212,2
26,817896,38214,2
2,818104,38216,2
41,818120,38218,2
1,818448,38220,2
1,818456,38222,2
4,818464,38224,2
1,818496,38226,2
1,818504,38228,1
2,818512,38229,2
1,818528,38231,4
1,818536,38235,2
20,818544,38237,1
48,818704,38238,2
1,819088,38240,2
7,819096,38242,2
9,819152,38244,2
23,819224,38246,2
1,819408,38248,4
2,819416,38252,2
117,819432,38254,2
1,820368,38256,2
5,820376,38258,1
6,820416,38259,3
1,820464,38262,3
4,820472,38265,2
1,820504,38267,3
3,820512,38270,2
2,820536,38272,2
18,820552,38274,1
6,820696,38275,2
1,820744,38277,2
4,820752,38279,2
11,820784,38281,2
1,820872,38283,2
1,820880,38285,2
1,820888,38287,1
19,820896,38288,2
1,821048,38290,3
2,821056,38293,1
12,821072,38294,2
5,821168,38296,2
1,821208,38298,1
1,821216,38299,2
9,821224,38301,3
8,821296,38304,2
23,821360,38306,2
3,821544,38308,1
1,821568,38309,2
1,821576,38311,2
27,821584,38313,2
1,821800,38315,4
3,821808,38319,2
18,821832,38321,2
3,821976,38323,2
1,822000,38325,2
1,822008,38327,3
2,822016,38330,2
1,822032,38332,4
1,822040,38336,2
1,822048,38338,2
1,822056,38340,4
1,822064,38344,2
1,822072,38346,2
1,822080,38348,2
1,822088,38350,2
2,822096,38352,2
1,822112,38354,2
1,822120,38356,4
1,822128,38360,2
1,822136,38362,2
6,822144,38364,1
1,822192,38365,2
1,822200,38367,2
1,822208,38369,4
10,822216,38373,2
6,822296,38375,4
3,822344,38379,2
1,822368,38381,2
1,822376,38383,2
1,822384,38385,2
1,822392,38387,2
1,822400,38389,2
1,822408,38391,2
1,822416,38393,1
2,822424,38394,3
1,822440,38397,2
1,822448,38399,1
5,822456,38400,2
3,822496,38402,2
3,822520,38404,1
2,822544,38405,2
7,822560,38407,2
2,822616,38409,2
1,822632,38411,2
25,822640,38413,2
1,822840,38415,2
2,822848,38417,2
1,822864,38419,3
1,822872,38422,3
1,822880,38425,1
1,822888,38426,2
1,822896,38428,2
5,822904,38430,2
1,822944,38432,2
4,822952,38434,1
4,822984,38435,1
2,823016,38436,2
2,823032,38438,3
5,823048,38441,4
4,823088,38445,2
1,823120,38447,2
1,823128,38449,2
2,823136,38451,2
1,823152,38453,3
1,823160,38456,2
1,823168,38458,3
11,823176,38461,2
1,823264,38463,2
1,823272,38465,2
1,823280,38467,2
1,823288,38469,2
2,823296,38471,1
1,823312,38472,2
1,823320,38474,2
1,823328,38476,2
7,823336,38478,2
67,823392,38480,2
1,823928,38482,3
1,823936,38485,2
1,823944,38487,2
1,823952,38489,2
3,823960,38491,2
2,823984,38493,2
3,824000,38495,1
6,824024,38496,2
1,824072,38498,2
1,824080,38500,2
1,824088,38502,1
1,824096,38503,2
1,824104,38505,2
1,824112,38507,2
3,824120,38509,1
1,824144,38510,1
1,824152,38511,4
3,824160,38515,2
1,824184,38517,2
2,824192,38519,2
1,824208,38521,1
6,824216,38522,1
1,824264,38523,2
1,824272,38525,2
1,824280,38527,3
4,824288,38530,2
1,824320,38532,4
1,824328,38536,4
2,824336,38540,3
1,824352,38543,2
2,824360,38545,3
1,824376,38548,2
30,824384,38550,2
5,824624,38552,2
1,824664,38554,2
6,824672,38556,1
1,824720,38557,2
11,824728,38559,2
1,824816,38561,3
2,824824,38564,2
2,824840,38566,3
1,824856,38569,3
32,824864,38572,2
1,825120,38574,2
3,825128,38576,3
1,825152,38579,2
1,825160,38581,2
1,825168,38583,2
1,825176,38585,3
6,825184,38588,2
1,825232,38590,2
2,825240,38592,2
2,825256,38594,1
1,825272,38595,2
30,825280,38597,2
5,825520,38599,2
5,825560,38601,2
1,825600,38603,2
1,825608,38605,2
13,825616,38607,2
16,825720,38609,2
1,825848,38611,2
1,825856,38613,2
1,825864,38615,4
1,825872,38619,4
34,825880,38623,1
2,826152,38624,3
1,826168,38627,2
1,826176,38629,2
1,826184,38631,2
1,826192,38633,2
1,826200,38635,1
1,826208,38636,3
1,826216,38639,2
2,826224,38641,2
1,826240,38643,1
1,826248,38644,2
29,826256,38646,2
11,826488,38648,1
1,826576,38649,2
3,826584,38651,3
4,826608,38654,2
5,826640,38656,2
6,826680,38658,1
16,826728,38659,2
5,826856,38661,3
1,826896,38664,2
7,826904,38666,1
2,826960,38667,3
3,826976,38670,2
2,827000,38672,2
8,827016,38674,2
1,827080,38676,2
1,827088,38678,2
15,827096,38680,2
3,827216,38682,3
1,827240,38685,1
2,827248,38686,2
1,827264,38688,2
1,827272,38690,2
10,827280,38692,2
137,827360,38694,2
22,828456,38696,2
2,828632,38698,2
2,828648,38700,2
1,828664,38702,2
35,828672,38704,2
2,828952,38706,2
1,828968,38708,2
1,828976,38710,2
8,828984,38712,1
9,829048,38713,1
252,829120,38714,2
1,831136,38716,2
1,831144,38718,2
2,831152,38720,2
1,831168,38722,2
5,831176,38724,3
5,831216,38727,2
1,831256,38729,2
159,831264,38731,2
56,832536,38733,4
1,832984,38737,2
3,832992,38739,2
15,833016,38741,3
17,833136,38744,2
4,833272,38746,3
14,833304,38749,2
1,833416,38751,1
1,833424,38752,1
1,833432,38753,3
1,833440,38756,1
16,833448,38757,2
1,833576,38759,1
3,833584,38760,2
19,833608,38762,2
1,833760,38764,2
6,833768,38766,2
1,833816,38768,2
6,833824,38770,1
2,833872,38771,2
18,833888,38773,2
6,834032,38775,3
1,834080,38778,2
52,834088,38780,2
16,834504,38782,2
1,834632,38784,2
